Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
399163;1000009233941587700;63721295303028;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.00879691202593329, 0.184768650725808, 0.98274267234499;0, 0, 0;VALID;-0.00831224482052479, 0.186582228930785, 0.982404182825615;-0.0338227, 0, 0;0.137382835149765;VALID;-0.00928154722339594, 0.182954400232084, 0.98307758611254;0.0338227, 0, 0;0.13577601313591;2;0
399164;1000009233951562700;63721295303045;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.010000852535333, 0.185322322617792, 0.982626897498798;0, 0, 0;VALID;-0.00964455663360102, 0.1875517469883, 0.982207373587155;-0.0338227, 0, 0;0.13741309940815;VALID;-0.0103570956997682, 0.183091920990768, 0.983041239743571;0.0338227, 0, 0;0.135682970285416;2;0
399165;1000009233961717600;63721295303045;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0110051693431187, 0.18539601834863, 0.982602260646801;0, 0, 0;VALID;-0.0107095602814802, 0.188108553374891, 0.982089852032788;-0.0338227, 0, 0;0.137209102511406;VALID;-0.0113006935791837, 0.182682054328131, 0.983107095565424;0.0338227, 0, 0;0.135666042566299;2;0
399166;1000009233971630300;63721295303061;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0117856277715725, 0.185388355154696, 0.982594655364595;0, 0, 0;VALID;-0.0114734467674754, 0.188733376439006, 0.981961339685635;-0.0338227, 0, 0;0.137497633695602;VALID;-0.0120976710286333, 0.182041167104474, 0.983216486759108;0.0338227, 0, 0;0.13543276488781;2;0
399167;1000009233982046400;63721295303078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0125455987094998, 0.185438616791027, 0.982575761636552;0, 0, 0;VALID;-0.0121215166509145, 0.189325530509141, 0.981839555289719;-0.0338227, 0, 0;0.137675568461418;VALID;-0.0129694821719648, 0.181548767590063, 0.983296413864466;0.0338227, 0, 0;0.135760009288788;2;0
399168;1000009233991643100;63721295303078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0131354983571378, 0.185461058938571, 0.982563816909769;0, 0, 0;VALID;-0.012576328944001, 0.189816184134327, 0.981739095784097;-0.0338227, 0, 0;0.1376763433218;VALID;-0.0136944055863731, 0.181102231949197, 0.98336892610996;0.0338227, 0, 0;0.135738492012024;2;0
399169;1000009234001815900;63721295303094;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0135508223886888, 0.185372808407992, 0.982574830288016;0, 0, 0;VALID;-0.0128018854918944, 0.18999552107415, 0.981701489099214;-0.0338227, 0, 0;0.137800276279449;VALID;-0.0142994517752655, 0.18074588905747, 0.9834258738043;0.0338227, 0, 0;0.13576166331768;2;0
399170;1000009234011795700;63721295303094;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0139220576046201, 0.18534855553744, 0.982574215656119;0, 0, 0;VALID;-0.0128965247209109, 0.190268796123059, 0.981647322041885;-0.0338227, 0, 0;0.137810036540031;VALID;-0.0149472268495184, 0.18042347371856, 0.983475444808276;0.0338227, 0, 0;0.135952338576317;2;0
399171;1000009234021696300;63721295303111;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.014089879921684, 0.185424253408492, 0.982557541079247;0, 0, 0;VALID;-0.0128838438990159, 0.190578645618423, 0.981587380929805;-0.0338227, 0, 0;0.138064607977867;VALID;-0.0152955078522184, 0.180264490664559, 0.983499242930563;0.0338227, 0, 0;0.135979935526848;2;0
399172;1000009234031716500;63721295303129;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0142348864614787, 0.185562604976763, 0.982529331695327;0, 0, 0;VALID;-0.0128595498777088, 0.190923625280291, 0.981520657595536;-0.0338227, 0, 0;0.138093531131744;VALID;-0.0156097725180267, 0.180195711707185, 0.983506909220406;0.0338227, 0, 0;0.136266499757767;2;0
399173;1000009234041710100;63721295303129;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143856616175837, 0.185764828179897, 0.982488921744728;0, 0, 0;VALID;-0.0128658105282572, 0.191420066338267, 0.981423878414676;-0.0338227, 0, 0;0.137847796082497;VALID;-0.0159050030807027, 0.180103009119835, 0.983519159438688;0.0338227, 0, 0;0.136138096451759;2;0.402401656312633
399174;1000009234051951900;63721295303145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143885151791756, 0.185947435873835, 0.982454335693463;0, 0, 0;VALID;-0.0128167021521814, 0.191763521536464, 0.981357470014814;-0.0338227, 0, 0;0.13819308578968;VALID;-0.0159597886287508, 0.180124377077683, 0.983514358781458;0.0338227, 0, 0;0.136295542120934;2;0.433051488496584
399175;1000009234061849800;63721295303145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143729553381875, 0.186211560763334, 0.982404536223713;0, 0, 0;VALID;-0.0127374210698107, 0.192203752295129, 0.981272375901902;-0.0338227, 0, 0;0.138225719332695;VALID;-0.0160079166557397, 0.18021194625799, 0.983497534836895;0.0338227, 0, 0;0.136361584067345;2;0.535572425755786
399176;1000009234071979700;63721295303161;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143378787543686, 0.186430804745893, 0.982363466480011;0, 0, 0;VALID;-0.0127430564225391, 0.192582593757816, 0.981198022365783;-0.0338227, 0, 0;0.138378858566284;VALID;-0.0159321025338669, 0.180271232951405, 0.983487900626658;0.0338227, 0, 0;0.136266052722931;2;0.656997697531748
399177;1000009234082020500;63721295303178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143327163838522, 0.186734872634264, 0.982305787717514;0, 0, 0;VALID;-0.0127305884454977, 0.19299988999479, 0.981116188114247;-0.0338227, 0, 0;0.138478338718414;VALID;-0.0159342246844263, 0.180461782276344, 0.983452919880434;0.0338227, 0, 0;0.136350050568581;2;0.794034871112047
399178;1000009234091903400;63721295303178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143097589386239, 0.186914238316118, 0.982272008312272;0, 0, 0;VALID;-0.0126929717157571, 0.193292132421751, 0.981059141954691;-0.0338227, 0, 0;0.138556852936745;VALID;-0.0159259056197765, 0.180527977447137, 0.983440905641532;0.0338227, 0, 0;0.136399388313293;2;0.912426312751094
399179;1000009234102057100;63721295303195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0142740482453498, 0.18706621013228, 0.98224359736953;0, 0, 0;VALID;-0.0126801850749895, 0.193532444118958, 0.981011929580781;-0.0338227, 0, 0;0.138785168528557;VALID;-0.0158672566710078, 0.180591395495741, 0.983430210049822;0.0338227, 0, 0;0.136977165937424;2;1
399180;1000009234111897200;63721295303195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0142391653666852, 0.187171488239769, 0.982224047842329;0, 0, 0;VALID;-0.0126652647462572, 0.193724479383671, 0.980974218395383;-0.0338227, 0, 0;0.138974770903587;VALID;-0.0158123970178856, 0.180609703605329, 0.983427731490293;0.0338227, 0, 0;0.136826887726784;2;1
399181;1000009234121847300;63721295303211;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0141830522166393, 0.187258562459366, 0.982208262954182;0, 0, 0;VALID;-0.0126124018212999, 0.193877404504713, 0.980944687198424;-0.0338227, 0, 0;0.139119312167168;VALID;-0.0157530236318772, 0.18063075585295, 0.983424817810922;0.0338227, 0, 0;0.136992871761322;2;1
399182;1000009234131922000;63721295303228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0141279989218766, 0.187360906200696, 0.982189538976117;0, 0, 0;VALID;-0.0125601617764071, 0.194105399517826, 0.98090026823025;-0.0338227, 0, 0;0.138794794678688;VALID;-0.0156951351981941, 0.180607118185839, 0.983430084750165;0.0338227, 0, 0;0.137065142393112;2;1
399183;1000009234142077000;63721295303228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140726306053846, 0.18738054528369, 0.982186587322914;0, 0, 0;VALID;-0.0124887447862825, 0.194198367524854, 0.98088277857466;-0.0338227, 0, 0;0.139276638627052;VALID;-0.0156558030643829, 0.180553224476907, 0.983440607744769;0.0338227, 0, 0;0.137310594320297;2;1
399184;1000009234151965900;63721295303245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140313404828574, 0.187468874736572, 0.982170322545564;0, 0, 0;VALID;-0.0124241730862528, 0.194454748923983, 0.980832804581919;-0.0338227, 0, 0;0.139388024806976;VALID;-0.0156377617716381, 0.180473032008071, 0.983455614211738;0.0338227, 0, 0;0.137252807617188;2;1
399185;1000009234162060400;63721295303245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140135954659341, 0.187528467481338, 0.982159199430631;0, 0, 0;VALID;-0.0123584042841559, 0.194721560829381, 0.980780701070183;-0.0338227, 0, 0;0.139480665326118;VALID;-0.0156679965540881, 0.18032480118313, 0.983482323156978;0.0338227, 0, 0;0.137411490082741;2;1
399186;1000009234172119300;63721295303262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140081319049984, 0.18752080667587, 0.982160740054378;0, 0, 0;VALID;-0.0123016390590724, 0.194860668061271, 0.980753786492398;-0.0338227, 0, 0;0.139572232961655;VALID;-0.015713801560233, 0.180169925592513, 0.983509976742745;0.0338227, 0, 0;0.137622103095055;2;1
399187;1000009234182452100;63721295303278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0139897831027404, 0.187412904165683, 0.982181596916234;0, 0, 0;VALID;-0.0122429126508395, 0.194928470984854, 0.980741047519339;-0.0338227, 0, 0;0.139857247471809;VALID;-0.0157357916373395, 0.179885790746863, 0.983561633630004;0.0338227, 0, 0;0.137771531939507;2;1
399188;1000009234192131100;63721295303278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140222154901482, 0.187317844211892, 0.982199268332326;0, 0, 0;VALID;-0.0121751639059197, 0.19513575949436, 0.98070066827265;-0.0338227, 0, 0;0.139961272478104;VALID;-0.0158683307100737, 0.179487420368079, 0.983632279873982;0.0338227, 0, 0;0.137707993388176;2;1
399189;1000009234202098800;63721295303295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140572808766831, 0.187168039981406, 0.982227324840779;0, 0, 0;VALID;-0.0121318215064569, 0.195247301678139, 0.980679004615854;-0.0338227, 0, 0;0.140414163470268;VALID;-0.0159817368500243, 0.179075418387413, 0.983705534505438;0.0338227, 0, 0;0.13773050904274;2;1
399190;1000009234212164400;63721295303295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.014069072626659, 0.186984788023581, 0.982262057825305;0, 0, 0;VALID;-0.0120512459599218, 0.195293060079864, 0.980670886768572;-0.0338227, 0, 0;0.140495434403419;VALID;-0.0160858352376949, 0.17866237415177, 0.983778939583055;0.0338227, 0, 0;0.138008072972298;2;1
399191;1000009234222109400;63721295303311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140922881914704, 0.186818838686751, 0.982293300865512;0, 0, 0;VALID;-0.0119826894627645, 0.19532988242653, 0.980664393248005;-0.0338227, 0, 0;0.140440285205841;VALID;-0.0162007659968516, 0.178292935075322, 0.983844075290054;0.0338227, 0, 0;0.137772023677826;2;1
399192;1000009234232107200;63721295303328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0140900920313884, 0.186648943186099, 0.982325628961222;0, 0, 0;VALID;-0.0119554867378571, 0.19546856935558, 0.980637091247799;-0.0338227, 0, 0;0.140987858176231;VALID;-0.0162234969405919, 0.177813415738918, 0.983930478911126;0.0338227, 0, 0;0.138022288680077;2;1
399193;1000009234242206500;63721295303328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.014104160952785, 0.186422714848775, 0.982368385094019;0, 0, 0;VALID;-0.0119138304479807, 0.195539791828082, 0.980623398892708;-0.0338227, 0, 0;0.141151770949364;VALID;-0.0162932084920913, 0.177288680184995, 0.984024011513589;0.0338227, 0, 0;0.138062655925751;2;1
399194;1000009234252252100;63721295303345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0141334928253943, 0.18629317944467, 0.982392536450146;0, 0, 0;VALID;-0.0118679103637504, 0.195684069109132, 0.980595175289217;-0.0338227, 0, 0;0.141353383660316;VALID;-0.0163977106674988, 0.176884302767664, 0.984095045470336;0.0338227, 0, 0;0.138226866722107;2;1
399195;1000009234262172900;63721295303345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0141862876368012, 0.186112977912348, 0.982425930386451;0, 0, 0;VALID;-0.0118710750439047, 0.195747127720341, 0.98058255112282;-0.0338227, 0, 0;0.141344040632248;VALID;-0.0165000592561267, 0.176459923660201, 0.984169519638959;0.0338227, 0, 0;0.137972921133041;2;1
399196;1000009234272264600;63721295303361;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0142555969166809, 0.185963443428347, 0.982453243500586;0, 0, 0;VALID;-0.0118795372211967, 0.195804533051821, 0.980570987451581;-0.0338227, 0, 0;0.141394659876823;VALID;-0.0166301450114997, 0.176102635060967, 0.984231324537825;0.0338227, 0, 0;0.13824962079525;2;1
399197;1000009234282461000;63721295303378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0143334568971866, 0.185793851015527, 0.982484196788018;0, 0, 0;VALID;-0.0118727969299166, 0.195864494134048, 0.980559093900349;-0.0338227, 0, 0;0.141684398055077;VALID;-0.0167925232890452, 0.175702551574201, 0.984300068338869;0.0338227, 0, 0;0.138197392225266;2;1
399198;1000009234292118300;63721295303378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0144311116924072, 0.185609839248549, 0.982517547217071;0, 0, 0;VALID;-0.0118844443746206, 0.195920367103551, 0.980547790643534;-0.0338227, 0, 0;0.141713738441467;VALID;-0.0169760952971801, 0.175277655840708, 0.984372671070996;0.0338227, 0, 0;0.138107672333717;2;1
399199;1000009234302302700;63721295303395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0144993040744057, 0.185459663967108, 0.982544901377319;0, 0, 0;VALID;-0.0119012989311364, 0.195983866849693, 0.980534896379723;-0.0338227, 0, 0;0.141945481300354;VALID;-0.0170955468476055, 0.174912918722543, 0.984435479420537;0.0338227, 0, 0;0.138055399060249;2;1
399200;1000009234312307900;63721295303395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0145957354953955, 0.185388554044332, 0.982556893281351;0, 0, 0;VALID;-0.0119034298245116, 0.19605140415616, 0.980521369112785;-0.0338227, 0, 0;0.142295658588409;VALID;-0.0172862154114005, 0.174702514004382, 0.98446951113648;0.0338227, 0, 0;0.138105049729347;2;1
399201;1000009234322334200;63721295303411;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0146721338193539, 0.185268813369679, 0.982578340531572;0, 0, 0;VALID;-0.0119164542220458, 0.19601636041468, 0.980528217120015;-0.0338227, 0, 0;0.142290905117989;VALID;-0.0174259455580193, 0.174497680392424, 0.984503375290848;0.0338227, 0, 0;0.138122752308846;2;1
399202;1000009234332451500;63721295303428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0147357868752906, 0.18522615181146, 0.982585431028918;0, 0, 0;VALID;-0.0119281808779892, 0.196039254946931, 0.980523497434301;-0.0338227, 0, 0;0.142448395490646;VALID;-0.0175414911099414, 0.174389143866535, 0.98452055468189;0.0338227, 0, 0;0.138173386454582;2;1
399203;1000009234342253300;63721295303428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0147926930101327, 0.185156536249882, 0.982597696576505;0, 0, 0;VALID;-0.0119398007973241, 0.1959633393366, 0.980538531008837;-0.0338227, 0, 0;0.142535015940666;VALID;-0.0176436745077406, 0.174325817206272, 0.984529943782936;0.0338227, 0, 0;0.138412728905678;2;1
399204;1000009234352469400;63721295303445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0148807292092173, 0.185087553869457, 0.982609363532031;0, 0, 0;VALID;-0.0119501310522963, 0.195949924895953, 0.980541085983195;-0.0338227, 0, 0;0.142745986580849;VALID;-0.0178093801143614, 0.17420096278875, 0.984549059490392;0.0338227, 0, 0;0.138286381959915;2;1
399205;1000009234362295200;63721295303445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0149633823767222, 0.185035975409792, 0.982617822447769;0, 0, 0;VALID;-0.0119738173505103, 0.195876462130431, 0.980555474861735;-0.0338227, 0, 0;0.142547264695168;VALID;-0.0179509915851768, 0.174171303205061, 0.984551735075897;0.0338227, 0, 0;0.13792297244072;2;1
399206;1000009234372379300;63721295303462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0150711730554331, 0.18499198996314, 0.982624456947928;0, 0, 0;VALID;-0.0119976065656709, 0.195808485898288, 0.980568760611369;-0.0338227, 0, 0;0.14282152056694;VALID;-0.0181427702058225, 0.174151321257357, 0.984551754451525;0.0338227, 0, 0;0.137826919555664;2;1
399207;1000009234382851600;63721295303478;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0151649549405264, 0.184981962285561, 0.982624901867765;0, 0, 0;VALID;-0.0120235752182565, 0.195748514575221, 0.980580416223252;-0.0338227, 0, 0;0.142675668001175;VALID;-0.0183043637215798, 0.174191368475487, 0.984541678862497;0.0338227, 0, 0;0.137857630848885;2;1
399208;1000009234392380800;63721295303478;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0152870530722229, 0.184952242832169, 0.982628604244614;0, 0, 0;VALID;-0.0120600819715754, 0.195677423719706, 0.980594156758675;-0.0338227, 0, 0;0.14269432425499;VALID;-0.0185120432486477, 0.174203095495628, 0.984535720923574;0.0338227, 0, 0;0.137717992067337;2;1
399209;1000009234402378000;63721295303494;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0153799452911196, 0.184918990073047, 0.982633413025024;0, 0, 0;VALID;-0.0120528690516072, 0.19555957488536, 0.980617754794539;-0.0338227, 0, 0;0.142658278346062;VALID;-0.0187050474476041, 0.174254670102195, 0.984522945973103;0.0338227, 0, 0;0.137652903795242;2;1
399210;1000009234412424500;63721295303494;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0155824257175491, 0.184875446209843, 0.982638416406294;0, 0, 0;VALID;-0.0121102777852309, 0.195388728446783, 0.980651103077906;-0.0338227, 0, 0;0.142818093299866;VALID;-0.0190526019380861, 0.174338770882383, 0.984501392242088;0.0338227, 0, 0;0.138186380267143;2;1
399211;1000009234422401700;63721295303512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0157377166946864, 0.18481083004285, 0.982648096406903;0, 0, 0;VALID;-0.0121098174846414, 0.195222973556214, 0.9806841198451;-0.0338227, 0, 0;0.142639130353928;VALID;-0.0193636418979167, 0.17437550541338, 0.984488817856393;0.0338227, 0, 0;0.137770056724548;2;1
399212;1000009234432692600;63721295303528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0159247958090152, 0.184784813080972, 0.982649975186013;0, 0, 0;VALID;-0.0121278015654917, 0.19507040739443, 0.980714256339816;-0.0338227, 0, 0;0.142407849431038;VALID;-0.0197198160527015, 0.174476313281296, 0.984463887076928;0.0338227, 0, 0;0.137867897748947;2;1
399213;1000009234442681600;63721295303528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0171568979478115, 0.185098774127855, 0.982570142366016;0, 0, 0;VALID;-0.0132115507913031, 0.195191750737211, 0.98067611134861;-0.0338227, 0, 0;0.142412692308426;VALID;-0.0211001687543204, 0.174983396625242, 0.984345261472839;0.0338227, 0, 0;0.137489855289459;2;1
399214;1000009234452645200;63721295303545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0229083352296448, 0.187082734997756, 0.982077012480572;0, 0, 0;VALID;-0.018134361042781, 0.197042348064761, 0.980227248151517;-0.0338227, 0, 0;0.141040250658989;VALID;-0.0276794365658016, 0.177099660567797, 0.983803618116019;0.0338227, 0, 0;0.13581708073616;2;1
399215;1000009234462876600;63721295303545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0329895996302494, 0.191485999214306, 0.98094077212701;0, 0, 0;VALID;-0.0266223865282928, 0.201839115272766, 0.979056801253863;-0.0338227, 0, 0;0.141213566064835;VALID;-0.0393518221394357, 0.181103915582612, 0.982676348476421;0.0338227, 0, 0;0.134889036417007;2;0.954257121008527
399216;1000009234472591100;63721295303562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0437775404267708, 0.199549030401442, 0.978909450061663;0, 0, 0;VALID;-0.0366565936951828, 0.208588516766871, 0.977316286987822;-0.0338227, 0, 0;0.142606303095818;VALID;-0.0508925790130928, 0.190482613225196, 0.980370501116948;0.0338227, 0, 0;0.134584620594978;2;0.761865649005313
399217;1000009234482688100;63721295303578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);VALID;-0.0542883917181071, 0.213078088689812, 0.975525754988026;0, 0, 0;VALID;-0.0465627838019347, 0.222276178170821, 0.973871248052014;-0.0338227, 0, 0;0.14253057539463;VALID;-0.0620060177607424, 0.203848670921048, 0.97703683304427;0.0338227, 0, 0;0.134030103683472;2;0.514742727707546
